Time [s] | x [m] | y [m] | z [m] | Loss of Sand, Silt, Clay in [m³] | fluid in % |  a [m] |  b [m] | 
---------------------------------------------------------------------------------------------------- 
Material loss due to stripping 
---------------------------------------------------------------------------------------------------- 
 41.2000 | 19.38 |  0.00 | 39.00 |      0.00 |      0.00 |     0.00 |     0.9803 |   2.68 |  95.48 | 
 41.4000 | 19.48 |  0.00 | 39.00 |      0.00 |      0.00 |     0.00 |     0.9804 |   2.67 |  95.76 | 
 41.6000 | 19.58 |  0.00 | 39.00 |      0.00 |      0.00 |     0.00 |     0.9804 |   2.66 |  96.05 | 
 41.8000 | 19.68 |  0.00 | 39.00 |      0.00 |      0.00 |     0.00 |     0.9805 |   2.65 |  96.33 | 
 42.0000 | 19.78 |  0.00 | 39.01 |      0.00 |      0.00 |     0.00 |     0.9805 |   2.65 |  96.61 | 
 42.2000 | 19.88 |  0.00 | 39.01 |      0.00 |      0.00 |     0.00 |     0.9806 |   2.64 |  96.90 | 
 42.4000 | 19.98 |  0.00 | 39.01 |      0.00 |      0.00 |     0.00 |     0.9806 |   2.63 |  97.18 | 
 42.6000 | 20.08 |  0.00 | 39.02 |      0.00 |      0.00 |     0.00 |     0.9807 |   2.62 |  97.46 | 
 42.8000 | 20.18 |  0.00 | 39.02 |      0.00 |      0.00 |     0.00 |     0.9807 |   2.61 |  97.74 | 
 43.0000 | 20.28 |  0.00 | 39.02 |      0.00 |      0.00 |     0.00 |     0.9808 |   2.60 |  98.01 | 
 43.2000 | 20.38 |  0.00 | 39.03 |      0.00 |      0.00 |     0.00 |     0.9808 |   2.60 |  98.29 | 
 43.4000 | 20.48 |  0.00 | 39.03 |      0.00 |      0.00 |     0.00 |     0.9809 |   2.59 |  98.57 | 
 43.6000 | 20.58 |  0.00 | 39.03 |      0.00 |      0.00 |     0.00 |     0.9809 |   2.58 |  98.84 | 
 43.8000 | 20.68 |  0.00 | 39.04 |      0.00 |      0.00 |     0.00 |     0.9810 |   2.57 |  99.12 | 
 44.0000 | 20.78 |  0.00 | 39.04 |      0.00 |      0.00 |     0.00 |     0.9810 |   2.56 |  99.39 | 
 44.2000 | 20.88 |  0.00 | 39.04 |      0.00 |      0.00 |     0.00 |     0.9811 |   2.56 |  99.66 | 
 44.4000 | 20.98 |  0.00 | 39.04 |      0.00 |      0.00 |     0.00 |     0.9811 |   2.55 |  99.93 | 
 44.6000 | 21.08 |  0.00 | 39.05 |      0.00 |      0.00 |     0.00 |     0.9812 |   2.54 | 100.20 | 
 44.8000 | 21.18 |  0.00 | 39.05 |      0.00 |      0.00 |     0.00 |     0.9812 |   2.53 | 100.47 | 
 45.0000 | 21.28 |  0.00 | 39.05 |      0.00 |      0.00 |     0.00 |     0.9813 |   2.53 | 100.74 | 
 45.2000 | 21.38 |  0.00 | 39.06 |      0.00 |      0.00 |     0.00 |     0.9813 |   2.52 | 101.00 | 
 45.4000 | 21.48 |  0.00 | 39.06 |      0.00 |      0.00 |     0.00 |     0.9814 |   2.51 | 101.27 | 
 45.6000 | 21.58 |  0.00 | 39.06 |      0.00 |      0.00 |     0.00 |     0.9814 |   2.51 | 101.53 | 
 45.8000 | 21.68 |  0.00 | 39.06 |      0.00 |      0.00 |     0.00 |     0.9814 |   2.50 | 101.80 | 
 46.0000 | 21.78 |  0.00 | 39.07 |      0.00 |      0.00 |     0.00 |     0.9815 |   2.49 | 102.06 | 
 46.2000 | 21.88 |  0.00 | 39.07 |      0.00 |      0.00 |     0.00 |     0.9815 |   2.48 | 102.32 | 
 46.4000 | 21.98 |  0.00 | 39.07 |      0.00 |      0.00 |     0.00 |     0.9816 |   2.48 | 102.58 | 
 46.6000 | 22.08 |  0.00 | 39.07 |      0.00 |      0.00 |     0.00 |     0.9816 |   2.47 | 102.85 | 
 46.8000 | 22.18 |  0.00 | 39.08 |      0.00 |      0.00 |     0.00 |     0.9817 |   2.46 | 103.10 | 
 47.0000 | 22.28 |  0.00 | 39.08 |      0.00 |      0.00 |     0.00 |     0.9817 |   2.46 | 103.36 | 
 47.2000 | 22.38 |  0.00 | 39.08 |      0.00 |      0.00 |     0.00 |     0.9817 |   2.45 | 103.62 | 
 47.4000 | 22.48 |  0.00 | 39.08 |      0.00 |      0.00 |     0.00 |     0.9818 |   2.44 | 103.88 | 
 47.6000 | 22.58 |  0.00 | 39.09 |      0.00 |      0.00 |     0.00 |     0.9818 |   2.44 | 104.13 | 
 47.8000 | 22.68 |  0.00 | 39.09 |      0.00 |      0.00 |     0.00 |     0.9819 |   2.43 | 104.39 | 
 48.0000 | 22.78 |  0.00 | 39.09 |      0.00 |      0.00 |     0.00 |     0.9819 |   2.42 | 104.64 | 
 48.2000 | 22.88 |  0.00 | 39.09 |      0.00 |      0.00 |     0.00 |     0.9819 |   2.42 | 104.90 | 
 48.4000 | 22.98 |  0.00 | 39.10 |      0.00 |      0.00 |     0.00 |     0.9820 |   2.41 | 105.15 | 
 48.6000 | 23.08 |  0.00 | 39.10 |      0.00 |      0.00 |     0.00 |     0.9820 |   2.41 | 105.40 | 
 48.8000 | 23.18 |  0.00 | 39.10 |      0.00 |      0.00 |     0.00 |     0.9821 |   2.40 | 105.65 | 
 49.0000 | 23.28 |  0.00 | 39.10 |      0.00 |      0.00 |     0.00 |     0.9821 |   2.39 | 105.90 | 
 49.2000 | 23.38 |  0.00 | 39.10 |      0.00 |      0.00 |     0.00 |     0.9821 |   2.39 | 106.15 | 
 49.4000 | 23.48 |  0.00 | 39.11 |      0.00 |      0.00 |     0.00 |     0.9822 |   2.38 | 106.40 | 
 49.6000 | 23.58 |  0.00 | 39.11 |      0.00 |      0.00 |     0.00 |     0.9822 |   2.37 | 106.64 | 
 49.8000 | 23.68 |  0.00 | 39.11 |      0.00 |      0.00 |     0.00 |     0.9822 |   2.37 | 106.89 | 
 50.0000 | 23.78 |  0.00 | 39.11 |      0.00 |      0.00 |     0.00 |     0.9823 |   2.36 | 107.14 | 
 50.2000 | 23.88 |  0.00 | 39.12 |      0.00 |      0.00 |     0.00 |     0.9823 |   2.36 | 107.38 | 
 50.4000 | 23.98 |  0.00 | 39.12 |      0.00 |      0.00 |     0.00 |     0.9824 |   2.35 | 107.62 | 
 50.6000 | 24.08 |  0.00 | 39.12 |      0.00 |      0.00 |     0.00 |     0.9824 |   2.35 | 107.87 | 
 50.8000 | 24.18 |  0.00 | 39.12 |      0.00 |      0.00 |     0.00 |     0.9824 |   2.34 | 108.11 | 
 51.0000 | 24.28 |  0.00 | 39.12 |      0.00 |      0.00 |     0.00 |     0.9825 |   2.33 | 108.35 | 
 51.2000 | 24.38 |  0.00 | 39.13 |      0.00 |      0.00 |     0.00 |     0.9825 |   2.33 | 108.59 | 
 51.4000 | 24.48 |  0.00 | 39.13 |      0.00 |      0.00 |     0.00 |     0.9825 |   2.32 | 108.83 | 
 51.6000 | 24.58 |  0.00 | 39.13 |      0.00 |      0.00 |     0.00 |     0.9826 |   2.32 | 109.07 | 
 51.8000 | 24.68 |  0.00 | 39.13 |      0.00 |      0.00 |     0.00 |     0.9826 |   2.31 | 109.31 | 
 52.0000 | 24.78 |  0.00 | 39.14 |      0.00 |      0.00 |     0.00 |     0.9826 |   2.31 | 109.55 | 
 52.2000 | 24.88 |  0.00 | 39.14 |      0.00 |      0.00 |     0.00 |     0.9827 |   2.30 | 109.78 | 
 52.4000 | 24.98 |  0.00 | 39.14 |      0.00 |      0.00 |     0.00 |     0.9827 |   2.30 | 110.02 | 
 52.6000 | 25.08 |  0.00 | 39.14 |      0.00 |      0.00 |     0.00 |     0.9827 |   2.29 | 110.26 | 
 52.8000 | 25.18 |  0.00 | 39.14 |      0.00 |      0.00 |     0.00 |     0.9828 |   2.28 | 110.49 | 
 53.0000 | 25.28 |  0.00 | 39.15 |      0.00 |      0.00 |     0.00 |     0.9828 |   2.28 | 110.73 | 
 53.2000 | 25.38 |  0.00 | 39.15 |      0.00 |      0.00 |     0.00 |     0.9828 |   2.27 | 110.96 | 
 53.4000 | 25.48 |  0.00 | 39.15 |      0.00 |      0.00 |     0.00 |     0.9829 |   2.27 | 111.19 | 
 53.6000 | 25.58 |  0.00 | 39.15 |      0.00 |      0.00 |     0.00 |     0.9829 |   2.26 | 111.42 | 
 53.8000 | 25.68 |  0.00 | 39.15 |      0.00 |      0.00 |     0.00 |     0.9829 |   2.26 | 111.65 | 
 54.0000 | 25.78 |  0.00 | 39.15 |      0.00 |      0.00 |     0.00 |     0.9830 |   2.25 | 111.88 | 
 54.2000 | 25.88 |  0.00 | 39.16 |      0.00 |      0.00 |     0.00 |     0.9830 |   2.25 | 112.11 | 
 54.4000 | 25.98 |  0.00 | 39.16 |      0.00 |      0.00 |     0.00 |     0.9830 |   2.24 | 112.34 | 
 54.6000 | 26.08 |  0.00 | 39.16 |      0.00 |      0.00 |     0.00 |     0.9831 |   2.24 | 112.57 | 
 54.8000 | 26.18 |  0.00 | 39.16 |      0.00 |      0.00 |     0.00 |     0.9831 |   2.23 | 112.80 | 
 55.0000 | 26.28 |  0.00 | 39.16 |      0.00 |      0.00 |     0.00 |     0.9831 |   2.23 | 113.02 | 
 55.2000 | 26.38 |  0.00 | 39.17 |      0.00 |      0.00 |     0.00 |     0.9832 |   2.22 | 113.25 | 
 55.4000 | 26.48 |  0.00 | 39.17 |      0.00 |      0.00 |     0.00 |     0.9832 |   2.22 | 113.48 | 
 55.6000 | 26.58 |  0.00 | 39.17 |      0.00 |      0.00 |     0.00 |     0.9832 |   2.21 | 113.70 | 
 55.8000 | 26.68 |  0.00 | 39.17 |      0.00 |      0.00 |     0.00 |     0.9832 |   2.21 | 113.92 | 
 56.0000 | 26.78 |  0.00 | 39.17 |      0.00 |      0.00 |     0.00 |     0.9833 |   2.21 | 114.15 | 
 56.2000 | 26.88 |  0.00 | 39.17 |      0.00 |      0.00 |     0.00 |     0.9833 |   2.20 | 114.37 | 
 56.4000 | 26.98 |  0.00 | 39.18 |      0.00 |      0.00 |     0.00 |     0.9833 |   2.20 | 114.59 | 
 56.6000 | 27.08 |  0.00 | 39.18 |      0.00 |      0.00 |     0.00 |     0.9834 |   2.19 | 114.81 | 
 56.8000 | 27.18 |  0.00 | 39.18 |      0.00 |      0.00 |     0.00 |     0.9834 |   2.19 | 115.03 | 
 57.0000 | 27.28 |  0.00 | 39.18 |      0.00 |      0.00 |     0.00 |     0.9834 |   2.18 | 115.25 | 
 57.2000 | 27.38 |  0.00 | 39.18 |      0.00 |      0.00 |     0.00 |     0.9834 |   2.18 | 115.47 | 
 57.4000 | 27.48 |  0.00 | 39.19 |      0.00 |      0.00 |     0.00 |     0.9835 |   2.17 | 115.69 | 
 57.6000 | 27.58 |  0.00 | 39.19 |      0.00 |      0.00 |     0.00 |     0.9835 |   2.17 | 115.91 | 
 57.8000 | 27.68 |  0.00 | 39.19 |      0.00 |      0.00 |     0.00 |     0.9835 |   2.16 | 116.13 | 
 58.0000 | 27.78 |  0.00 | 39.19 |      0.00 |      0.00 |     0.00 |     0.9836 |   2.16 | 116.34 | 
 58.2000 | 27.88 |  0.00 | 39.19 |      0.00 |      0.00 |     0.00 |     0.9836 |   2.16 | 116.56 | 
 58.4000 | 27.98 |  0.00 | 39.19 |      0.00 |      0.00 |     0.00 |     0.9836 |   2.15 | 116.78 | 
 58.6000 | 28.08 |  0.00 | 39.20 |      0.00 |      0.00 |     0.00 |     0.9836 |   2.15 | 116.99 | 
 58.8000 | 28.18 |  0.00 | 39.20 |      0.00 |      0.00 |     0.00 |     0.9837 |   2.14 | 117.21 | 
 59.0000 | 28.28 |  0.00 | 39.20 |      0.00 |      0.00 |     0.00 |     0.9837 |   2.14 | 117.42 | 
 59.2000 | 28.38 |  0.00 | 39.20 |      0.00 |      0.00 |     0.00 |     0.9837 |   2.13 | 117.63 | 
 59.4000 | 28.48 |  0.00 | 39.20 |      0.00 |      0.00 |     0.00 |     0.9837 |   2.13 | 117.84 | 
 59.6000 | 28.58 |  0.00 | 39.20 |      0.00 |      0.00 |     0.00 |     0.9838 |   2.13 | 118.06 | 
 59.8000 | 28.68 |  0.00 | 39.20 |      0.00 |      0.00 |     0.00 |     0.9838 |   2.12 | 118.27 | 
 60.0000 | 28.78 |  0.00 | 39.21 |      0.00 |      0.00 |     0.00 |     0.9838 |   2.12 | 118.48 | 
 60.2000 | 28.88 |  0.00 | 39.21 |      0.00 |      0.00 |     0.00 |     0.9839 |   2.11 | 118.69 | 
 60.4000 | 28.98 |  0.00 | 39.21 |      0.00 |      0.00 |     0.00 |     0.9839 |   2.11 | 118.90 | 
 60.6000 | 29.08 |  0.00 | 39.21 |      0.00 |      0.00 |     0.00 |     0.9839 |   2.11 | 119.11 | 
 60.8000 | 29.18 |  0.00 | 39.21 |      0.00 |      0.00 |     0.00 |     0.9839 |   2.10 | 119.31 | 
 61.0000 | 29.28 |  0.00 | 39.21 |      0.00 |      0.00 |     0.00 |     0.9840 |   2.10 | 119.52 | 
 61.2000 | 29.38 |  0.00 | 39.22 |      0.00 |      0.00 |     0.00 |     0.9840 |   2.09 | 119.73 | 
 61.4000 | 29.48 |  0.00 | 39.22 |      0.00 |      0.00 |     0.00 |     0.9840 |   2.09 | 119.93 | 
 61.6000 | 29.58 |  0.00 | 39.22 |      0.00 |      0.00 |     0.00 |     0.9840 |   2.09 | 120.14 | 
 61.8000 | 29.68 |  0.00 | 39.22 |      0.00 |      0.00 |     0.00 |     0.9841 |   2.08 | 120.35 | 
 62.0000 | 29.78 |  0.00 | 39.22 |      0.00 |      0.00 |     0.00 |     0.9841 |   2.08 | 120.55 | 
 62.2000 | 29.88 |  0.00 | 39.22 |      0.00 |      0.00 |     0.00 |     0.9841 |   2.07 | 120.75 | 
 62.4000 | 29.98 |  0.00 | 39.22 |      0.00 |      0.00 |     0.00 |     0.9841 |   2.07 | 120.96 | 
 62.6000 | 30.08 |  0.00 | 39.23 |      0.00 |      0.00 |     0.00 |     0.9842 |   2.07 | 121.16 | 
 62.8000 | 30.18 |  0.00 | 39.23 |      0.00 |      0.00 |     0.00 |     0.9842 |   2.06 | 121.36 | 
 63.0000 | 30.28 |  0.00 | 39.23 |      0.00 |      0.00 |     0.00 |     0.9842 |   2.06 | 121.56 | 
 63.2000 | 30.38 |  0.00 | 39.23 |      0.00 |      0.00 |     0.00 |     0.9842 |   2.05 | 121.77 | 
 63.4000 | 30.48 |  0.00 | 39.23 |      0.00 |      0.00 |     0.00 |     0.9842 |   2.05 | 121.97 | 
 63.6000 | 30.58 |  0.00 | 39.23 |      0.00 |      0.00 |     0.00 |     0.9843 |   2.05 | 122.17 | 
 63.8000 | 30.68 |  0.00 | 39.23 |      0.00 |      0.00 |     0.00 |     0.9843 |   2.04 | 122.37 | 
 64.0000 | 30.78 |  0.00 | 39.23 |      0.00 |      0.00 |     0.00 |     0.9843 |   2.04 | 122.57 | 
 64.2000 | 30.88 |  0.00 | 39.24 |      0.00 |      0.00 |     0.00 |     0.9843 |   2.04 | 122.76 | 
 64.4000 | 30.98 |  0.00 | 39.24 |      0.00 |      0.00 |     0.00 |     0.9844 |   2.03 | 122.96 | 
 64.6000 | 31.08 |  0.00 | 39.24 |      0.00 |      0.00 |     0.00 |     0.9844 |   2.03 | 123.16 | 
 64.8000 | 31.18 |  0.00 | 39.24 |      0.00 |      0.00 |     0.00 |     0.9844 |   2.03 | 123.36 | 
 65.0000 | 31.28 |  0.00 | 39.24 |      0.00 |      0.00 |     0.00 |     0.9844 |   2.02 | 123.55 | 
 65.2000 | 31.38 |  0.00 | 39.24 |      0.00 |      0.00 |     0.00 |     0.9845 |   2.02 | 123.75 | 
 65.4000 | 31.48 |  0.00 | 39.24 |      0.00 |      0.00 |     0.00 |     0.9845 |   2.02 | 123.94 | 
 65.6000 | 31.58 |  0.00 | 39.25 |      0.00 |      0.00 |     0.00 |     0.9845 |   2.01 | 124.14 | 
 65.8000 | 31.68 |  0.00 | 39.25 |      0.00 |      0.00 |     0.00 |     0.9845 |   2.01 | 124.33 | 
 66.0000 | 31.78 |  0.00 | 39.25 |      0.00 |      0.00 |     0.00 |     0.9845 |   2.01 | 124.53 | 
 66.2000 | 31.88 |  0.00 | 39.25 |      0.00 |      0.00 |     0.00 |     0.9846 |   2.00 | 124.72 | 
 66.4000 | 31.98 |  0.00 | 39.25 |      0.00 |      0.00 |     0.00 |     0.9846 |   2.00 | 124.91 | 
 66.6000 | 32.08 |  0.00 | 39.25 |      0.00 |      0.00 |     0.00 |     0.9846 |   2.00 | 125.10 | 
 66.8000 | 32.18 |  0.00 | 39.25 |      0.00 |      0.00 |     0.00 |     0.9846 |   1.99 | 125.30 | 
 67.0000 | 32.28 |  0.00 | 39.25 |      0.00 |      0.00 |     0.00 |     0.9847 |   1.99 | 125.49 | 
 67.2000 | 32.38 |  0.00 | 39.26 |      0.00 |      0.00 |     0.00 |     0.9847 |   1.99 | 125.68 | 
 67.4000 | 32.48 |  0.00 | 39.26 |      0.00 |      0.00 |     0.00 |     0.9847 |   1.98 | 125.87 | 
 67.6000 | 32.58 |  0.00 | 39.26 |      0.00 |      0.00 |     0.00 |     0.9847 |   1.98 | 126.06 | 
 67.8000 | 32.68 |  0.00 | 39.26 |      0.00 |      0.00 |     0.00 |     0.9847 |   1.98 | 126.25 | 
 68.0000 | 32.78 |  0.00 | 39.26 |      0.00 |      0.00 |     0.00 |     0.9848 |   1.97 | 126.44 | 
 68.2000 | 32.88 |  0.00 | 39.26 |      0.00 |      0.00 |     0.00 |     0.9848 |   1.97 | 126.62 | 
 68.4000 | 32.98 |  0.00 | 39.26 |      0.00 |      0.00 |     0.00 |     0.9848 |   1.97 | 126.81 | 
 68.6000 | 33.08 |  0.00 | 39.26 |      0.00 |      0.00 |     0.00 |     0.9848 |   1.96 | 127.00 | 
 68.8000 | 33.18 |  0.00 | 39.27 |      0.00 |      0.00 |     0.00 |     0.9848 |   1.96 | 127.19 | 
 69.0000 | 33.28 |  0.00 | 39.27 |      0.00 |      0.00 |     0.00 |     0.9849 |   1.96 | 127.37 | 
 69.2000 | 33.38 |  0.00 | 39.27 |      0.00 |      0.00 |     0.00 |     0.9849 |   1.95 | 127.56 | 
 69.4000 | 33.48 |  0.00 | 39.27 |      0.00 |      0.00 |     0.00 |     0.9849 |   1.95 | 127.74 | 
 69.6000 | 33.58 |  0.00 | 39.27 |      0.00 |      0.00 |     0.00 |     0.9849 |   1.95 | 127.93 | 
 69.8000 | 33.68 |  0.00 | 39.27 |      0.00 |      0.00 |     0.00 |     0.9849 |   1.94 | 128.11 | 
 70.0000 | 33.78 |  0.00 | 39.27 |      0.00 |      0.00 |     0.00 |     0.9850 |   1.94 | 128.30 | 
 70.2000 | 33.88 |  0.00 | 39.27 |      0.00 |      0.00 |     0.00 |     0.9850 |   1.94 | 128.48 | 
 70.4000 | 33.98 |  0.00 | 39.27 |      0.00 |      0.00 |     0.00 |     0.9850 |   1.94 | 128.66 | 
 70.6000 | 34.08 |  0.00 | 39.28 |      0.00 |      0.00 |     0.00 |     0.9850 |   1.93 | 128.85 | 
 70.8000 | 34.18 |  0.00 | 39.28 |      0.00 |      0.00 |     0.00 |     0.9850 |   1.93 | 129.03 | 
 71.0000 | 34.28 |  0.00 | 39.28 |      0.00 |      0.00 |     0.00 |     0.9851 |   1.93 | 129.21 | 
 71.2000 | 34.38 |  0.00 | 39.28 |      0.00 |      0.00 |     0.00 |     0.9851 |   1.92 | 129.39 | 
 71.4000 | 34.48 |  0.00 | 39.28 |      0.00 |      0.00 |     0.00 |     0.9851 |   1.92 | 129.57 | 
 71.6000 | 34.58 |  0.00 | 39.28 |      0.00 |      0.00 |     0.00 |     0.9851 |   1.92 | 129.75 | 
 71.8000 | 34.68 |  0.00 | 39.28 |      0.00 |      0.00 |     0.00 |     0.9851 |   1.91 | 129.93 | 
 72.0000 | 34.78 |  0.00 | 39.28 |      0.00 |      0.00 |     0.00 |     0.9851 |   1.91 | 130.11 | 
 72.2000 | 34.88 |  0.00 | 39.28 |      0.00 |      0.00 |     0.00 |     0.9852 |   1.91 | 130.29 | 
 72.4000 | 34.98 |  0.00 | 39.29 |      0.00 |      0.00 |     0.00 |     0.9852 |   1.91 | 130.47 | 
 72.6000 | 35.08 |  0.00 | 39.29 |      0.00 |      0.00 |     0.00 |     0.9852 |   1.90 | 130.65 | 
 72.8000 | 35.18 |  0.00 | 39.29 |      0.00 |      0.00 |     0.00 |     0.9852 |   1.90 | 130.82 | 
 73.0000 | 35.28 |  0.00 | 39.29 |      0.00 |      0.00 |     0.00 |     0.9852 |   1.90 | 131.00 | 
 73.2000 | 35.38 |  0.00 | 39.29 |      0.00 |      0.00 |     0.00 |     0.9853 |   1.89 | 131.18 | 
 73.4000 | 35.48 |  0.00 | 39.29 |      0.00 |      0.00 |     0.00 |     0.9853 |   1.89 | 131.35 | 
 73.6000 | 35.58 |  0.00 | 39.29 |      0.00 |      0.00 |     0.00 |     0.9853 |   1.89 | 131.53 | 
 73.8000 | 35.68 |  0.00 | 39.29 |      0.00 |      0.00 |     0.00 |     0.9853 |   1.89 | 131.70 | 
 74.0000 | 35.78 |  0.00 | 39.29 |      0.00 |      0.00 |     0.00 |     0.9853 |   1.88 | 131.88 | 
 74.2000 | 35.88 |  0.00 | 39.29 |      0.00 |      0.00 |     0.00 |     0.9853 |   1.88 | 132.05 | 
 74.4000 | 35.98 |  0.00 | 39.30 |      0.00 |      0.00 |     0.00 |     0.9854 |   1.88 | 132.23 | 
 74.6000 | 36.08 |  0.00 | 39.30 |      0.00 |      0.00 |     0.00 |     0.9854 |   1.88 | 132.40 | 
 74.8000 | 36.18 |  0.00 | 39.30 |      0.00 |      0.00 |     0.00 |     0.9854 |   1.87 | 132.57 | 
 75.0000 | 36.28 |  0.00 | 39.30 |      0.00 |      0.00 |     0.00 |     0.9854 |   1.87 | 132.75 | 
 75.2000 | 36.38 |  0.00 | 39.30 |      0.00 |      0.00 |     0.00 |     0.9854 |   1.87 | 132.92 | 
 75.4000 | 36.48 |  0.00 | 39.30 |      0.00 |      0.00 |     0.00 |     0.9855 |   1.86 | 133.09 | 
 75.6000 | 36.58 |  0.00 | 39.30 |      0.00 |      0.00 |     0.00 |     0.9855 |   1.86 | 133.26 | 
 75.8000 | 36.68 |  0.00 | 39.30 |      0.00 |      0.00 |     0.00 |     0.9855 |   1.86 | 133.44 | 
 76.0000 | 36.78 |  0.00 | 39.30 |      0.00 |      0.00 |     0.00 |     0.9855 |   1.86 | 133.61 | 
 76.2000 | 36.88 |  0.00 | 39.30 |      0.00 |      0.00 |     0.00 |     0.9855 |   1.85 | 133.78 | 
 76.4000 | 36.98 |  0.00 | 39.31 |      0.00 |      0.00 |     0.00 |     0.9855 |   1.85 | 133.95 | 
 76.6000 | 37.08 |  0.00 | 39.31 |      0.00 |      0.00 |     0.00 |     0.9856 |   1.85 | 134.12 | 
 76.8000 | 37.18 |  0.00 | 39.31 |      0.00 |      0.00 |     0.00 |     0.9856 |   1.85 | 134.29 | 
 77.0000 | 37.28 |  0.00 | 39.31 |      0.00 |      0.00 |     0.00 |     0.9856 |   1.84 | 134.45 | 
 77.2000 | 37.38 |  0.00 | 39.31 |      0.00 |      0.00 |     0.00 |     0.9856 |   1.84 | 134.62 | 
 77.4000 | 37.48 |  0.00 | 39.31 |      0.00 |      0.00 |     0.00 |     0.9856 |   1.84 | 134.79 | 
 77.6000 | 37.58 |  0.00 | 39.31 |      0.00 |      0.00 |     0.00 |     0.9856 |   1.84 | 134.96 | 
 77.8000 | 37.68 |  0.00 | 39.31 |      0.00 |      0.00 |     0.00 |     0.9856 |   1.83 | 135.13 | 
 78.0000 | 37.78 |  0.00 | 39.31 |      0.00 |      0.00 |     0.00 |     0.9857 |   1.83 | 135.29 | 
 78.2000 | 37.88 |  0.00 | 39.31 |      0.00 |      0.00 |     0.00 |     0.9857 |   1.83 | 135.46 | 
 78.4000 | 37.98 |  0.00 | 39.31 |      0.00 |      0.00 |     0.00 |     0.9857 |   1.83 | 135.62 | 
 78.6000 | 38.08 |  0.00 | 39.32 |      0.00 |      0.00 |     0.00 |     0.9857 |   1.82 | 135.79 | 
 78.8000 | 38.18 |  0.00 | 39.32 |      0.00 |      0.00 |     0.00 |     0.9857 |   1.82 | 135.96 | 
 79.0000 | 38.28 |  0.00 | 39.32 |      0.00 |      0.00 |     0.00 |     0.9857 |   1.82 | 136.12 | 
 79.2000 | 38.38 |  0.00 | 39.32 |      0.00 |      0.00 |     0.00 |     0.9858 |   1.82 | 136.28 | 
 79.4000 | 38.48 |  0.00 | 39.32 |      0.00 |      0.00 |     0.00 |     0.9858 |   1.81 | 136.45 | 
 79.6000 | 38.58 |  0.00 | 39.32 |      0.00 |      0.00 |     0.00 |     0.9858 |   1.81 | 136.61 | 
 79.8000 | 38.68 |  0.00 | 39.32 |      0.00 |      0.00 |     0.00 |     0.9858 |   1.81 | 136.78 | 
 80.0000 | 38.78 |  0.00 | 39.32 |      0.00 |      0.00 |     0.00 |     0.9858 |   1.81 | 136.94 | 
 80.2000 | 38.88 |  0.00 | 39.32 |      0.00 |      0.00 |     0.00 |     0.9858 |   1.81 | 137.10 | 
 80.4000 | 38.98 |  0.00 | 39.32 |      0.00 |      0.00 |     0.00 |     0.9859 |   1.80 | 137.26 | 
 80.6000 | 39.08 |  0.00 | 39.32 |      0.00 |      0.00 |     0.00 |     0.9859 |   1.80 | 137.43 | 
 80.8000 | 39.18 |  0.00 | 39.33 |      0.00 |      0.00 |     0.00 |     0.9859 |   1.80 | 137.59 | 
 81.0000 | 39.28 |  0.00 | 39.33 |      0.00 |      0.00 |     0.00 |     0.9859 |   1.80 | 137.75 | 
 81.2000 | 39.38 |  0.00 | 39.33 |      0.00 |      0.00 |     0.00 |     0.9859 |   1.79 | 137.91 | 
 81.4000 | 39.48 |  0.00 | 39.33 |      0.00 |      0.00 |     0.00 |     0.9859 |   1.79 | 138.07 | 
 81.6000 | 39.58 |  0.00 | 39.33 |      0.00 |      0.00 |     0.00 |     0.9859 |   1.79 | 138.23 | 
 81.8000 | 39.68 |  0.00 | 39.33 |      0.00 |      0.00 |     0.00 |     0.9860 |   1.79 | 138.39 | 
 82.0000 | 39.78 |  0.00 | 39.33 |      0.00 |      0.00 |     0.00 |     0.9860 |   1.78 | 138.55 | 
 82.2000 | 39.88 |  0.00 | 39.33 |      0.00 |      0.00 |     0.00 |     0.9860 |   1.78 | 138.71 | 
 82.4000 | 39.98 |  0.00 | 39.33 |      0.00 |      0.00 |     0.00 |     0.9860 |   1.78 | 138.87 | 
 82.6000 | 40.08 |  0.00 | 39.33 |      0.00 |      0.00 |     0.00 |     0.9860 |   1.78 | 139.03 | 
 -------------------------------------------------------------------------------------------------------------------------------------------------------------------- 
 End of Phase 2 after 82.63 seconds 
 -------------------------------------------------------------------------------------------------------------------------------------------------------------------- 
